time,observed,predicted,fixed_day0_anchor,model,pooling_mode,context,cell_line,density,dose,mix,component
13.0,1077.7166666666667,170.46088115649857,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
14.0,921.545,140.92175165189875,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
0.0,75.0,75.0,true,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
1.0,87.41333333333334,112.66787976428824,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
2.0,146.07000000000002,169.24342110561497,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
3.0,261.51,254.15700685880756,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
4.0,490.7949999999999,381.28118491566227,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
5.0,872.2133333333333,570.4343683487887,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
6.0,1398.1966666666667,847.8592492565595,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
7.0,2656.3349999999996,1240.9243201991449,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
8.0,2187.6316666666667,1611.0452783630303,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
9.0,3209.313333333333,2046.7159187189438,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
10.0,3193.9033333333336,2449.2107266313164,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
11.0,3624.1133333333332,2750.708957857017,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
12.0,2743.473333333334,2944.1169096065346,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
13.0,3918.6783333333333,3061.7939860106967,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
14.0,3231.2383333333332,3136.162260165442,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
0.0,50.0,50.0,true,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
1.0,165.45833333333334,93.14276132370503,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
2.0,282.01500000000004,170.67037476678144,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
3.0,432.8383333333333,302.34340008196455,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
4.0,607.8166666666667,435.1132230255501,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
5.0,879.0050000000001,527.4663336474581,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
6.0,947.1116666666667,583.2286681130128,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
7.0,1412.7849999999999,607.0058522602692,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
8.0,1018.185,603.9092801146999,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
9.0,1172.4866666666667,577.7369620875854,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
10.0,1294.5683333333334,531.4628763472551,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
11.0,1082.5033333333333,471.3897027695245,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
12.0,1456.9150000000002,405.84538602822107,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
13.0,1700.3266666666666,342.2997437728641,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
14.0,1370.07,285.2278652375129,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
0.0,50.0,50.0,true,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
1.0,53.36166666666666,75.11142850785083,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
2.0,85.83833333333332,112.8227677003802,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
3.0,136.93666666666667,169.37857027120836,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
4.0,278.0416666666667,253.8007265008173,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
5.0,439.5783333333333,378.8003409022246,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
6.0,738.2216666666667,561.5148964185236,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
7.0,1333.6733333333334,822.554223428551,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
8.0,1333.7316666666666,1079.7527408198223,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
9.0,2235.375,1413.0237224139591,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
10.0,2239.6666666666665,1784.220997896892,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
11.0,2711.556666666667,2147.0960365543715,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
12.0,2136.7833333333333,2454.911969597157,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
13.0,3352.3216666666667,2686.878681932318,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
14.0,2315.278333333333,2851.170527162436,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
0.0,75.0,75.0,true,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
1.0,218.08333333333334,139.23148039240854,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
2.0,356.52833333333336,253.209366095656,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
3.0,545.945,442.0782291383914,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
4.0,755.7766666666666,622.2737265024908,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
5.0,1013.1566666666666,737.2932705819484,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
6.0,1191.6316666666664,802.0740776571607,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
7.0,1758.6866666666667,831.7025396807917,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
8.0,1400.4566666666667,836.5194966191713,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
9.0,1660.7133333333334,821.5592597276437,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
10.0,2107.1266666666666,787.9367636932077,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
11.0,1744.1750000000002,736.743814986248,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
12.0,1827.7083333333333,670.3804783849148,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
13.0,1923.9083333333335,593.4947016252775,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
14.0,1647.07,512.6179021750344,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
0.0,25.0,25.0,true,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
1.0,28.45,37.555418029488834,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
2.0,45.685,56.40742943903249,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
3.0,72.71833333333332,84.65013596342952,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
4.0,127.53333333333332,126.65923826740593,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
5.0,211.36,188.59909295030275,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
6.0,311.8583333333333,279.1732129517624,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
7.0,585.2883333333333,410.27267533749904,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
8.0,720.1316666666667,545.1665590054756,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
9.0,1168.5216666666668,732.9066787366086,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
10.0,1358.1716666666664,972.2952509530287,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
11.0,1719.3033333333333,1262.475668974357,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
12.0,1458.7166666666665,1590.7105066737997,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
13.0,2386.6633333333334,1928.5773055293266,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
14.0,1738.6666666666667,2239.693060628659,false,tolerant_context_shift,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
0.0,67.0,67.0,true,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
1.0,305.18962200000004,160.16569880835172,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
2.0,465.63738433333333,370.94006292497977,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
3.0,790.214892,800.8229685143614,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
4.0,880.948534,1435.0327551848109,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
5.0,1277.0010803333332,2104.6393880550327,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
6.0,1612.01223,2638.833760343276,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
7.0,2016.4244216666668,2978.7313354825205,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
8.0,2081.411111,3165.2418794271853,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
9.0,2395.0547066666663,3259.4952576430005,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
10.0,2537.1984183333334,3305.219800022136,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
11.0,3073.8874999999994,3326.9961125577956,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
12.0,3042.368325666667,3337.2910178089196,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
13.0,3537.7463733333334,3342.1476667879774,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
14.0,3458.3808643333336,3344.439346483178,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,0.67,,total
0.0,67.0,67.0,true,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
1.0,164.83707566666666,160.16569880835172,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
2.0,310.328588,370.94006292497977,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
3.0,498.45925933333325,797.2761418583375,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
4.0,690.7097223333334,1248.704287662481,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
5.0,804.9089893333334,1521.238307229016,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
6.0,1188.2886573333333,1652.1911920292705,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
7.0,1563.5381556666664,1707.6325600609127,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
8.0,1634.130247,1729.0401771786408,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
9.0,1556.192554,1736.3799367670365,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
10.0,1522.992284,1738.281886490871,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
11.0,1608.247685333333,1738.2688657683618,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
12.0,1500.9281636666667,1737.708928950525,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
13.0,2011.2254243333334,1737.0951561796533,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
14.0,2445.406712666667,1736.5786886480532,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.0,,total
0.0,67.0,67.0,true,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
1.0,470.381366,160.16569880835172,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
2.0,658.348264,370.94006292497977,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
3.0,910.885918,792.8939743954752,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
4.0,928.761304,1048.7943077153693,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
5.0,914.7665896666667,992.3128005075259,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
6.0,867.7298226666667,843.05774778118,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
7.0,681.9129633333333,699.9425015768162,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
8.0,481.738503,584.0253563878592,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
9.0,333.6756173333333,493.5137845138624,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
10.0,232.34174399999998,422.6662382903399,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
11.0,155.3204476666667,366.3943780669102,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
12.0,103.907562,320.9174519263391,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
13.0,71.52523133333334,283.5459246719565,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
14.0,36.60995366666666,252.37209895286136,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,20k,1.47,,total
0.0,100.0,100.0,true,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,30k,0.67,,total
1.0,507.5015816666667,226.14045990647833,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,30k,0.67,,total
2.0,801.887693,491.2140692277804,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,30k,0.67,,total
3.0,1336.278318,983.461557620529,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,30k,0.67,,total
4.0,1623.1049383333336,1633.5660712781014,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,30k,0.67,,total
5.0,2076.8491126666668,2249.3074313453712,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,30k,0.67,,total
6.0,2482.367592666667,2702.8512534504953,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,30k,0.67,,total
7.0,2895.899845666667,2979.7931426234036,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,30k,0.67,,total
8.0,2949.133024666667,3130.324690897922,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,30k,0.67,,total
9.0,3220.295872,3207.1737565160965,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,30k,0.67,,total
10.0,2758.7708333333335,3245.2344622792134,false,subpopulation_load_scaled,linked_global,monoculture,A2780Naive,30k,0.67,,total
