time,observed,predicted,fixed_day0_anchor,model,pooling_mode,density,mix,component
10.0,420.3900000000001,626.5176884327702,false,dual_constant_kill,partial_5pct,30k,25-75,sensitive
11.0,492.47499999999997,590.8683018876789,false,dual_constant_kill,partial_5pct,30k,25-75,sensitive
12.0,788.84,553.835400924561,false,dual_constant_kill,partial_5pct,30k,25-75,sensitive
13.0,1077.7166666666667,518.0565400221085,false,dual_constant_kill,partial_5pct,30k,25-75,sensitive
14.0,921.545,484.41888313254816,false,dual_constant_kill,partial_5pct,30k,25-75,sensitive
0.0,75.0,75.0,true,dual_constant_kill,partial_5pct,30k,25-75,resistant
1.0,87.41333333333334,84.90113703223868,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
2.0,146.07000000000002,118.6977113448119,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
3.0,261.51,193.50197727326082,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
4.0,490.7949999999999,344.80428114378157,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
5.0,872.2133333333333,623.6390023256145,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
6.0,1398.1966666666667,1060.2780898643696,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
7.0,2656.3349999999996,1596.8308757670463,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
8.0,2187.6316666666667,2094.309436167577,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
9.0,3209.313333333333,2455.8090017215304,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
10.0,3193.9033333333336,2684.51270871921,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
11.0,3624.1133333333332,2827.320028725847,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
12.0,2743.473333333334,2924.0685740080166,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
13.0,3918.6783333333333,2997.4010669278873,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
14.0,3231.2383333333332,3058.217395689443,false,dual_constant_kill,partial_5pct,30k,25-75,resistant
0.0,50.0,50.0,true,dual_constant_kill,partial_5pct,30k,50-50,sensitive
1.0,165.45833333333334,64.94238194766805,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
2.0,282.01500000000004,125.9656313304024,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
3.0,432.8383333333333,247.76238252511243,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
4.0,607.8166666666667,426.80343371966535,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
5.0,879.0050000000001,632.7161355492503,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
6.0,947.1116666666667,818.8859986008295,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
7.0,1412.7849999999999,947.418816462055,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
8.0,1018.185,1006.5343119878783,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
9.0,1172.4866666666667,1008.3308867261605,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
10.0,1294.5683333333334,974.1644446946121,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
11.0,1082.5033333333333,922.4029993807178,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
12.0,1456.9150000000002,864.5706753602938,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
13.0,1700.3266666666666,806.6199008100592,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
14.0,1370.07,751.2035529190157,false,dual_constant_kill,partial_5pct,30k,50-50,sensitive
0.0,50.0,50.0,true,dual_constant_kill,partial_5pct,30k,50-50,resistant
1.0,53.36166666666666,56.572016216537385,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
2.0,85.83833333333332,78.84836011561694,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
3.0,136.93666666666667,127.24479189556246,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
4.0,278.0416666666667,222.1491149754068,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
5.0,439.5783333333333,391.626494132893,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
6.0,738.2216666666667,656.4926097591448,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
7.0,1333.6733333333334,1004.298068944175,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
8.0,1333.7316666666666,1380.700542744178,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
9.0,2235.375,1722.2867399695597,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
10.0,2239.6666666666665,1996.694250784931,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
11.0,2711.556666666667,2206.2614462121155,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
12.0,2136.7833333333333,2367.9024819700003,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
13.0,3352.3216666666667,2497.8132762111854,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
14.0,2315.278333333333,2606.962941262247,false,dual_constant_kill,partial_5pct,30k,50-50,resistant
0.0,75.0,75.0,true,dual_constant_kill,partial_5pct,30k,75-25,sensitive
1.0,218.08333333333334,96.170397951453,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
2.0,356.52833333333336,181.01915967209408,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
3.0,545.945,341.0340250203687,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
4.0,755.7766666666666,562.3079003001743,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
5.0,1013.1566666666666,806.0787507059429,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
6.0,1191.6316666666664,1026.2059418018678,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
7.0,1758.6866666666667,1189.8449512739796,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
8.0,1400.4566666666667,1285.4128475160505,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
9.0,1660.7133333333334,1318.5085318300326,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
10.0,2107.1266666666666,1303.6594316843016,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
11.0,1744.1750000000002,1257.167566179553,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
12.0,1827.7083333333333,1192.8583401478766,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
13.0,1923.9083333333335,1120.6082975164354,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
14.0,1647.07,1046.6367765456553,false,dual_constant_kill,partial_5pct,30k,75-25,sensitive
0.0,25.0,25.0,true,dual_constant_kill,partial_5pct,30k,75-25,resistant
1.0,28.45,28.272250217952944,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
2.0,45.685,39.296965879911184,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
3.0,72.71833333333332,62.90086025130984,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
4.0,127.53333333333332,108.23855270553567,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
5.0,211.36,188.04734845228023,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
6.0,311.8583333333333,314.7449661142575,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
7.0,585.2883333333333,493.81817069247427,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
8.0,720.1316666666667,718.5231196964535,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
9.0,1168.5216666666668,970.5737172714353,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
10.0,1358.1716666666664,1227.3521763186159,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
11.0,1719.3033333333333,1470.544421671469,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
12.0,1458.7166666666665,1690.3947627055095,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
13.0,2386.6633333333334,1884.6514648196194,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
14.0,1738.6666666666667,2055.249418044729,false,dual_constant_kill,partial_5pct,30k,75-25,resistant
0.0,16.75,16.75,true,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
1.0,99.62333333333333,25.610885083733976,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
2.0,151.64666666666665,61.430100087570715,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
3.0,256.715,148.01363081217562,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
4.0,308.39166666666665,302.927092513559,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
5.0,458.41,512.7182127517679,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
6.0,443.1983333333333,726.7557350436809,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
7.0,684.745,888.9635742261327,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
8.0,381.4466666666667,975.2585488757624,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
9.0,434.4266666666667,997.8554997708735,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
10.0,381.8066666666667,982.630901052907,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
11.0,827.9266666666667,950.4438755716434,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
12.0,564.2466666666667,913.0162037086354,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
13.0,1105.2716666666665,875.6857368750824,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
14.0,404.80333333333334,840.5012661008024,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,sensitive
0.0,50.25,50.25,true,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
1.0,88.58666666666666,56.96791123704624,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
2.0,143.335,80.03869524345843,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
3.0,247.62666666666667,131.76076699192907,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
4.0,494.3083333333334,238.47680618062634,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
5.0,903.3716666666666,440.98375416102215,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
6.0,1360.0966666666666,773.20724195792,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
7.0,2438.3766666666666,1212.806798960014,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
8.0,1945.3233333333335,1663.3915124408595,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
9.0,3250.286666666667,2027.6388355633956,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
10.0,3135.64,2278.3357245782463,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
11.0,3987.5866666666666,2441.1777471328687,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
12.0,2308.2483333333334,2550.358627198822,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
13.0,3826.773333333333,2629.6129233489673,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
14.0,2159.3716666666664,2692.049703654902,false,dual_delayed_ramp_kill,partial_5pct,20k,25-75,resistant
0.0,33.5,33.5,true,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
1.0,154.28,50.23482994937036,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
2.0,285.20666666666665,114.39609596562433,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
3.0,425.075,254.094903377809,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
4.0,562.615,474.5628054137084,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
5.0,850.4516666666667,740.0998920182815,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
6.0,932.2550000000001,989.2882811631254,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
7.0,1392.045,1172.1227013738494,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
8.0,999.73,1271.3115916278996,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
9.0,1287.6316666666664,1298.0467682034223,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
10.0,1285.185,1276.0678189745709,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
11.0,1589.9216666666669,1228.0205579276317,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
12.0,1183.66,1169.601207762998,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
13.0,1283.0133333333333,1109.659582366889,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
14.0,1010.3066666666667,1052.4177816051922,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,sensitive
0.0,33.5,33.5,true,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
1.0,51.281666666666666,37.967183368135416,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
2.0,89.81333333333333,53.21113532312175,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
3.0,141.95833333333334,86.77638624889865,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
4.0,269.67333333333335,153.83773095667766,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
5.0,503.14333333333326,276.5666584211644,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
6.0,640.2366666666667,475.5174883206958,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
7.0,1228.7583333333334,752.4021542305478,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
8.0,1159.7433333333333,1077.9214287347536,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
9.0,2141.5383333333334,1403.1159182884248,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
10.0,2331.901666666666,1687.9056384993953,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
11.0,3319.126666666667,1917.5751272305488,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
12.0,1939.1216666666667,2097.091062956468,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
13.0,3037.8416666666667,2238.328449859818,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
14.0,1923.26,2352.2702451081286,false,dual_delayed_ramp_kill,partial_5pct,20k,50-50,resistant
0.0,50.25,50.25,true,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
1.0,216.94833333333335,74.12147591472588,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
2.0,395.03833333333336,162.24720319203772,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
3.0,575.9033333333333,340.93924885756115,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
4.0,750.965,601.7108902702204,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
5.0,1098.7666666666667,896.0830300689586,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
6.0,1222.9466666666665,1163.348780558132,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
7.0,1636.885,1363.3186310630792,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
8.0,1417.09,1484.6253010185094,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
9.0,1830.3733333333337,1535.2024391621496,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
10.0,2137.61,1531.110605559679,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
11.0,2132.978333333333,1489.743656709496,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
12.0,1500.195,1426.469673859558,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
13.0,1762.6516666666669,1353.1126462823995,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
14.0,1454.5266666666666,1277.6557508263986,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,sensitive
0.0,16.75,16.75,true,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
1.0,26.93166666666667,18.97820804609915,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
2.0,42.105,26.540773197954536,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
3.0,64.44166666666668,42.966066854323714,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
4.0,128.0016666666667,75.11574746018651,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
5.0,186.15166666666664,133.01683350470284,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
6.0,262.3983333333333,227.85096305719475,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
7.0,430.875,368.3243149131691,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
8.0,525.69,556.7003556184138,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
9.0,900.48,785.8393827196142,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
10.0,1261.5033333333333,1039.198532991873,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
11.0,1896.801666666667,1295.4261438967176,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
12.0,1271.0700000000004,1535.6700123726598,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
13.0,2274.6516666666666,1748.7440285464584,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
14.0,1507.9783333333335,1931.4919120575748,false,dual_delayed_ramp_kill,partial_5pct,20k,75-25,resistant
0.0,25.0,25.0,true,dual_delayed_ramp_kill,partial_5pct,30k,25-75,sensitive
1.0,92.28666666666668,34.05074017593979,false,dual_delayed_ramp_kill,partial_5pct,30k,25-75,sensitive
2.0,166.93666666666667,68.31071049934418,false,dual_delayed_ramp_kill,partial_5pct,30k,25-75,sensitive
