workbook,sheet,series,day,value
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SEM Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,N Samples,1.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,Mean Cells,1.0,245.29376666666667
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SD Cells,1.0,15.245225934807689
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SEM Cells,1.0,8.801835297317883
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,N Samples,2.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,Mean Cells,2.0,345.35373333333337
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SD Cells,2.0,48.96146861832527
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SEM Cells,2.0,28.26791708670951
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,N Samples,3.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SEM Cells,3.0,0.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,N Samples,4.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,Mean Cells,4.0,1682.798
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SD Cells,4.0,356.0067697375978
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SEM Cells,4.0,205.5406043413312
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,N Samples,5.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,Mean Cells,5.0,2399.4186666666665
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SD Cells,5.0,181.48842233137995
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SEM Cells,5.0,104.78238948782271
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,N Samples,6.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,Mean Cells,6.0,2797.727666666667
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SD Cells,6.0,379.9673158737868
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SEM Cells,6.0,219.3742321029904
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,N Samples,7.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,Mean Cells,7.0,3369.9743333333336
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SD Cells,7.0,352.5365067511921
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SEM Cells,7.0,203.5370470719711
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,N Samples,8.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,Mean Cells,8.0,2840.8153333333335
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SD Cells,8.0,534.6274412423414
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SEM Cells,8.0,308.6672971174267
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,N Samples,9.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,Mean Cells,9.0,3253.807666666666
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SD Cells,9.0,481.52636868019584
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SEM Cells,9.0,278.0093785794141
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,N Samples,10.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,Mean Cells,10.0,3831.6583333333333
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SD Cells,10.0,364.2195410467884
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SEM Cells,10.0,210.28225006748522
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,N Samples,11.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,Mean Cells,11.0,3351.762
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SD Cells,11.0,340.33916219559575
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SEM Cells,11.0,196.4949069093989
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,N Samples,12.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,Mean Cells,12.0,2838.935
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SD Cells,12.0,476.2624181352108
ALL A2780-cis LR data.xlsx,2 - A2780 30k 1-1,SEM Cells,12.0,274.97023531526605
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,N Samples,0.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,Mean Cells,0.0,50.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SD Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SEM Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,N Samples,1.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,Mean Cells,1.0,175.43313333333333
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SD Cells,1.0,14.788814382611397
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SEM Cells,1.0,8.5383259647961
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,N Samples,2.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,Mean Cells,2.0,240.72316666666666
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SD Cells,2.0,9.88954422930264
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SEM Cells,2.0,5.7097310229505895
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,N Samples,3.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SEM Cells,3.0,0.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,N Samples,4.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,Mean Cells,4.0,442.7222
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SD Cells,4.0,71.65148929861795
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SEM Cells,4.0,41.36800663439466
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,N Samples,5.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,Mean Cells,5.0,371.97223333333335
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SD Cells,5.0,21.23650200982574
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SEM Cells,5.0,12.260900152018921
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,N Samples,6.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,Mean Cells,6.0,200.91053333333335
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SD Cells,6.0,22.34483764302918
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SEM Cells,6.0,12.90079802820138
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,N Samples,7.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,Mean Cells,7.0,182.07213333333334
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SD Cells,7.0,27.920272436767807
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SEM Cells,7.0,16.119776807215583
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,N Samples,8.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,Mean Cells,8.0,81.05969666666665
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SD Cells,8.0,2.1852357531702005
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SEM Cells,8.0,1.26164645033561
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,N Samples,9.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,Mean Cells,9.0,76.70168666666666
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SD Cells,9.0,12.39835850409375
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SEM Cells,9.0,7.158195619848013
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,N Samples,10.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,Mean Cells,10.0,50.20772333333333
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SD Cells,10.0,8.985111421715079
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SEM Cells,10.0,5.187556498025982
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,N Samples,11.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,Mean Cells,11.0,43.4523
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SD Cells,11.0,10.464901425092345
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SEM Cells,11.0,6.041913654819964
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,N Samples,12.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,Mean Cells,12.0,28.455650000000002
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SD Cells,12.0,4.802649830343645
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 1-1,SEM Cells,12.0,2.772811172372414
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,N Samples,0.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,Mean Cells,0.0,75.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SD Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SEM Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,N Samples,1.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,Mean Cells,1.0,1222.2842333333333
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SD Cells,1.0,504.0111945524255
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SEM Cells,1.0,290.9909988494277
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,N Samples,2.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,Mean Cells,2.0,1726.6703333333335
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SD Cells,2.0,361.8781657082008
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SEM Cells,2.0,208.93045638547775
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,N Samples,3.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,Mean Cells,3.0,3290.4953333333337
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SD Cells,3.0,453.17160452342085
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SEM Cells,3.0,261.6387478606917
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,N Samples,4.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,Mean Cells,4.0,3497.1479999999997
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SD Cells,4.0,438.18360139558587
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SEM Cells,4.0,252.9854202202212
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,N Samples,5.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,Mean Cells,5.0,4007.253666666667
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SD Cells,5.0,233.8554916830763
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SEM Cells,5.0,135.01653107469642
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,N Samples,6.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,Mean Cells,6.0,4283.907
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SD Cells,6.0,100.02561535426807
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SEM Cells,6.0,57.74981595064464
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,N Samples,7.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,Mean Cells,7.0,4354.624
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SD Cells,7.0,38.41688421774972
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SEM Cells,7.0,22.179998444544488
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,N Samples,8.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,Mean Cells,8.0,4259.878
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SD Cells,8.0,121.39075286445838
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SEM Cells,8.0,70.08498384342639
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,N Samples,9.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,Mean Cells,9.0,4115.240333333333
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SD Cells,9.0,232.59454265380646
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SEM Cells,9.0,134.28852181321307
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,N Samples,10.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,Mean Cells,10.0,4308.782333333334
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SD Cells,10.0,70.33117779714301
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SEM Cells,10.0,40.60572443360395
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,N Samples,11.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,Mean Cells,11.0,4300.637333333333
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SD Cells,11.0,133.74062907109914
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SEM Cells,11.0,77.21518819578898
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,N Samples,12.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,Mean Cells,12.0,3875.492333333333
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SD Cells,12.0,173.82251393399338
ALL A2780-cis LR data.xlsx,2 - A2780 30k 3-1,SEM Cells,12.0,100.35647521100856
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,N Samples,0.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,Mean Cells,0.0,25.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SD Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SEM Cells,0.0,0.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,N Samples,1.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,Mean Cells,1.0,160.48364333333333
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SD Cells,1.0,86.72513566208839
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SEM Cells,1.0,50.07078042001355
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,N Samples,2.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,Mean Cells,2.0,176.10136666666665
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SD Cells,2.0,18.889880850427115
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SEM Cells,2.0,10.906077793954053
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,N Samples,3.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,Mean Cells,3.0,259.10996666666665
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SD Cells,3.0,15.163237107007642
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SEM Cells,3.0,8.754499025516985
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,N Samples,4.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,Mean Cells,4.0,197.31803333333332
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SD Cells,4.0,53.34124939681617
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SEM Cells,4.0,30.79658469816278
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,N Samples,5.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,Mean Cells,5.0,123.9901
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SD Cells,5.0,20.870751066743942
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SEM Cells,5.0,12.049733746574285
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,N Samples,6.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,Mean Cells,6.0,73.97585333333335
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SD Cells,6.0,9.398709043514023
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SEM Cells,6.0,5.426347196307791
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,N Samples,7.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,Mean Cells,7.0,59.372040000000005
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SD Cells,7.0,7.5784847700117055
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SEM Cells,7.0,4.375440222015738
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,N Samples,8.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,Mean Cells,8.0,33.26265
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SD Cells,8.0,13.310556644603558
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SEM Cells,8.0,7.684853461825627
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,N Samples,9.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,Mean Cells,9.0,26.387753333333333
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SD Cells,9.0,8.499073562985176
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SEM Cells,9.0,4.906942409451923
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,N Samples,10.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,Mean Cells,10.0,16.269606666666665
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SD Cells,10.0,4.055344851702925
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SEM Cells,10.0,2.341354441787447
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,N Samples,11.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,Mean Cells,11.0,15.085693333333333
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SD Cells,11.0,8.496398579435484
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SEM Cells,11.0,4.905398006979431
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,N Samples,12.0,3.0
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,Mean Cells,12.0,6.139588
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SD Cells,12.0,4.9251671514359785
ALL A2780-cis LR data.xlsx,2 - A2780cis 30k 3-1,SEM Cells,12.0,2.8435465806854645
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,0.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,0.0,25.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,1.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,1.0,17.73522135416667
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,1.0,1.4180139560224911
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,1.0,0.8186907392242314
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,2.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,2.0,17.607204861111114
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,2.0,3.902607595067527
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,2.0,2.2531715455537147
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,3.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,3.0,27.710394965277775
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,3.0,1.4617927519699925
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,3.0,0.8439664388493191
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,4.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,4.0,24.4384765625
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,4.0,0.15104878025184815
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,4.0,0.08720805393916917
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,5.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,5.0,36.31204427083333
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,5.0,7.978499721345755
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,5.0,4.606388961848326
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,6.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,6.0,26.243098958333334
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,6.0,4.153308712726599
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,6.0,2.39791390332032
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,7.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,7.0,27.813216145833334
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,7.0,3.4754754239048418
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,7.0,2.006566671553389
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,8.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,8.0,1.5214192708333334
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,8.0,0.37220835289491866
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,8.0,0.21489459273850853
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,9.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,9.0,3.3293858506944445
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,9.0,0.9134269320736704
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,9.0,0.5273672851177876
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,10.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,10.0,2.79052734375
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,10.0,0.8354380962004762
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,10.0,0.4823404097326134
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,11.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,11.0,3.3112803819444445
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,11.0,0.4562013716811888
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,11.0,0.2633879847448109
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,13.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,13.0,1.721829861111111
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,13.0,0.821705966525294
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,13.0,0.4744121609681002
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,N Samples,14.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,Mean Cells,14.0,1.281076388888889
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SD Cells,14.0,0.3416306144074237
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu 30k 1-3,SEM Cells,14.0,0.19724052719154334
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,N Samples,0.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,Mean Cells,0.0,75.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,SD Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,SEM Cells,0.0,0.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,N Samples,1.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,Mean Cells,1.0,39.80299479166666
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,SD Cells,1.0,6.316622111046783
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,SEM Cells,1.0,3.6469034761820027
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,N Samples,2.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,Mean Cells,2.0,56.06236979166667
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,SD Cells,2.0,9.056881220333855
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,SEM Cells,2.0,5.228992810578218
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,N Samples,3.0,3.0
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,Mean Cells,3.0,68.5843532986111
ALL Tyknu-cpr LR data.xlsx,1 - Tyknu-cpr 30k 1-3,SD Cells,3.0,8.966963390449838
