time,observed,predicted,fixed_day0_anchor,model,pooling_mode,cell_line,density,dose,ic_label,effect_level,growth_family,joint_group
6.0,2482.367592666667,1293.221771491874,false,joint_anchored_linear_kill,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2895.899845666667,1510.2746712196777,false,joint_anchored_linear_kill,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2949.133024666667,1670.8653378195731,false,joint_anchored_linear_kill,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3220.295872,1782.9005607005936,false,joint_anchored_linear_kill,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,2758.7708333333335,1858.075571796486,false,joint_anchored_linear_kill,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3434.9652003333335,1907.2573069624295,false,joint_anchored_linear_kill,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,3115.501775,1938.9158081536168,false,joint_anchored_linear_kill,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3633.6489583333337,1959.0855535232179,false,joint_anchored_linear_kill,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3423.783179,1971.8523303078432,false,joint_anchored_linear_kill,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,277.1990353333333,109.82802867311722,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,512.5472606666666,179.96483450964934,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,810.4685956666666,303.5130187651746,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,1072.5972223333333,463.3312483787638,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1220.3375386666667,636.1141408780895,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1524.2378856666667,799.5193206413181,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,1784.3173613333336,938.9747944123146,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,1754.768094,1049.204105784002,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,1630.9435183333335,1131.6308357792363,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,1765.6959490000002,1190.9052957473273,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,1797.057716,1232.3950794898358,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,1664.883989,1260.9068125503802,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,1869.5183256666667,1280.258176210533,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,2521.7536263333336,1293.2832831113114,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,683.0949846666667,85.93102074985723,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,962.59946,115.42279558477334,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,1293.4153163333333,168.52172702659408,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,1242.3761956666667,233.77007033934512,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1196.6721066666667,303.30362952691394,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1151.6981093333334,370.7970663913629,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,908.6366510000001,431.7355761080971,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,684.2957563333333,483.69843461832556,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,451.471335,526.0799846184354,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,351.6421293333333,559.4925002664806,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,239.04888100000002,585.1701252661295,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,153.48256166666667,604.5330622360178,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,115.12735333333332,618.9321934099326,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,60.396604999999994,629.5316206221296,false,joint_anchored_linear_kill,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,305.18962200000004,138.4032673868481,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,465.63738433333333,389.8987399719582,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,790.214892,918.1297124999029,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,880.948534,1636.7587725258263,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1277.0010803333332,2328.5986258330468,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1612.01223,2844.5319652176486,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2016.4244216666668,3165.6115043809373,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2081.411111,3339.185266224972,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,2395.0547066666663,3419.5356707473306,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,2537.1984183333334,3446.6355898143024,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3073.8874999999994,3445.352424255002,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,3042.368325666667,3429.942720456666,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3537.7463733333334,3408.2170322581874,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3458.3808643333336,3384.321471435384,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,164.83707566666666,134.0216868256655,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,310.328588,348.5300497780208,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,498.45925933333325,743.4563452331498,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,690.7097223333334,1203.6786569422961,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,804.9089893333334,1572.4171699313233,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1188.2886573333333,1781.8668684630268,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,1563.5381556666664,1851.8914314977005,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,1634.130247,1831.2935233231399,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,1556.192554,1762.2842339572576,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,1522.992284,1672.3420570229607,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,1608.247685333333,1576.9997762965359,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,1500.9281636666667,1484.218928499276,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,2011.2254243333334,1397.65967131258,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,2445.406712666667,1318.686052896316,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,67.0,67.0,true,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,470.381366,127.96155914795109,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,658.348264,296.41818807828014,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,910.885918,546.2411060722511,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,928.761304,761.3227712631943,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,914.7665896666667,862.2129575556568,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,867.7298226666667,852.8512746233565,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,681.9129633333333,776.1402800473497,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,481.738503,672.0451481462234,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,333.6756173333333,565.2428109478617,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,232.34174399999998,467.63509120462163,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,155.3204476666667,383.47450021482354,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,103.907562,313.16254180312046,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,71.52523133333334,255.440430441647,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,36.60995366666666,208.50453046603968,false,joint_ic_effect_hill_ramp,shared,A2780Naive,20k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,507.5015816666667,183.2833581036409,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,801.887693,440.0826735556443,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,1336.278318,932.9045673606427,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,1623.1049383333336,1577.0544107774351,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,2076.8491126666668,2201.2670534681574,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,2482.367592666667,2684.8433353064,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,2895.899845666667,3002.9942359269157,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,2949.133024666667,3187.015296512306,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,3220.295872,3280.163811129986,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,2758.7708333333335,3317.7552336945205,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,3434.9652003333335,3323.6383888903238,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,3115.501775,3312.494908327554,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,3633.6489583333337,3292.9096135535533,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,3423.783179,3269.736660343629,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,0.67,IC25,0.25,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,277.1990353333333,177.4739720658974,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,512.5472606666666,393.06931887024206,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,810.4685956666666,752.4683284685261,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
4.0,1072.5972223333333,1147.6697644658084,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
5.0,1220.3375386666667,1457.4403138495977,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
6.0,1524.2378856666667,1632.6311689815946,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
7.0,1784.3173613333336,1689.2742999092216,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
8.0,1754.768094,1666.382952197488,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
9.0,1630.9435183333335,1599.2607997828145,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
10.0,1765.6959490000002,1512.0775489403914,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
11.0,1797.057716,1419.185046935078,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
12.0,1664.883989,1328.3014205276065,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
13.0,1869.5183256666667,1243.1653541211567,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
14.0,2521.7536263333336,1165.285786831605,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.0,IC50,0.5,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
0.0,100.0,100.0,true,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
1.0,683.0949846666667,169.43952634350813,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
2.0,962.59946,333.9156278589018,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
3.0,1293.4153163333333,549.8482732395305,false,joint_ic_effect_hill_ramp,shared,A2780Naive,30k,1.47,IC75,0.75,baranyi_theta_logistic_growth,densities=20k/30k;doses=0.67/1.0/1.47
