Image,Cells µm^2,Confluency %,Perimeter µm,Unnamed: 4
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-0_C6.tif,97.98888888888888,2.225802837,6518.9,1.605290469
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-1_A3.tif,84.76180555555555,1.925351633,5156.0,1.768224819
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-1_A6.tif,105.74791666666668,2.402047983,6826.2,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-1_B3.tif,63.27916666666667,1.43737673,4104.6,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-1_B6.tif,80.05972222222222,1.818544519,5396.4,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-1_C3.tif,53.65763888888889,1.218825177,3546.9,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-1_C6.tif,106.9076388888889,2.428390898,6291.3,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-2_A3.tif,60.91458333333334,1.383665576,5205.8,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-2_A6.tif,95.47291666666666,2.168652907,6547.4,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-2_B3.tif,55.79097222222222,1.267283522,3600.9,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-2_B6.tif,76.40138888888889,1.735446029,4824.5,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-2_C3.tif,68.75833333333334,1.561835175,4591.1,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-2_C6.tif,84.98958333333333,1.930525571,6427.9,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-3_A3.tif,92.13402777777776,2.092810549,5420.6,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-3_A6.tif,88.24027777777778,2.004364605,5685.2,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-3_B3.tif,71.71666666666667,1.62903327,4884.2,
25-75_co-cultureA2780_15and20_Day2_FITC_Tile-3_B6.tif,87.87152777777777,1.995988505,6087.9,
